family	genus	species	decimalLatitude	decimalLongitude
Bothidae	Bothus	Bothus ocellatus	25.58745	-80.092983
Bothidae	Bothus	Bothus lunatus	25.58745	-80.092983
Bothidae	Bothus	Bothus lunatus	24.4881	-81.70075
Bothidae	Bothus	Bothus ocellatus	24.4881	-81.70075
Bothidae	Bothus	Bothus ocellatus	24.486167	-81.700433
Bothidae	Bothus	Bothus lunatus	24.486167	-81.700433
Bothidae	Bothus	Bothus ocellatus	24.486683	-81.6995
Bothidae	Bothus	Bothus lunatus	24.486683	-81.6995
Bothidae	Bothus	Bothus ocellatus	24.450667	-81.879967
Bothidae	Bothus	Bothus lunatus	24.450667	-81.879967
Bothidae	Bothus	Bothus ocellatus	24.450717	-81.8794
Bothidae	Bothus	Bothus lunatus	24.450717	-81.8794
Bothidae	Bothus	Bothus ocellatus	24.45295	-81.8593
Bothidae	Bothus	Bothus lunatus	24.45295	-81.8593
Bothidae	Bothus	Bothus ocellatus	24.452583	-81.85945
Bothidae	Bothus	Bothus lunatus	24.452583	-81.85945
Bothidae	Bothus	Bothus ocellatus	24.478217	-81.711283
Bothidae	Bothus	Bothus lunatus	24.478217	-81.711283
Bothidae	Bothus	Bothus ocellatus	24.477867	-81.711183
Bothidae	Bothus	Bothus lunatus	24.477867	-81.711183
Bothidae	Bothus	Bothus ocellatus	24.477283	-81.722367
Bothidae	Bothus	Bothus lunatus	24.477283	-81.722367
Bothidae	Bothus	Bothus ocellatus	24.477383	-81.72295
Bothidae	Bothus	Bothus lunatus	24.477383	-81.72295
Bothidae	Bothus	Bothus ocellatus	24.490467	-81.667033
Bothidae	Bothus	Bothus lunatus	24.490467	-81.667033
Bothidae	Bothus	Bothus ocellatus	24.490217	-81.66725
Bothidae	Bothus	Bothus lunatus	24.490217	-81.66725
Bothidae	Bothus	Bothus lunatus	24.454083	-81.881183
Bothidae	Bothus	Bothus ocellatus	24.454083	-81.881183
Bothidae	Bothus	Bothus lunatus	24.4542	-81.8816
Bothidae	Bothus	Bothus ocellatus	24.4542	-81.8816
Bothidae	Bothus	Bothus ocellatus	24.460517	-81.847183
Bothidae	Bothus	Bothus lunatus	24.460517	-81.847183
Bothidae	Bothus	Bothus lunatus	24.4609	-81.848067
Bothidae	Bothus	Bothus ocellatus	24.4609	-81.848067
Bothidae	Bothus	Bothus ocellatus	24.453567	-81.87485
Bothidae	Bothus	Bothus lunatus	24.453567	-81.87485
Bothidae	Bothus	Bothus ocellatus	24.453567	-81.87485
Bothidae	Bothus	Bothus lunatus	24.453567	-81.87485
Bothidae	Bothus	Bothus lunatus	24.452683	-81.87545
Bothidae	Bothus	Bothus ocellatus	24.452683	-81.87545
Bothidae	Bothus	Bothus ocellatus	24.452683	-81.87545
Bothidae	Bothus	Bothus lunatus	24.452683	-81.87545
Bothidae	Bothus	Bothus lunatus	24.45495	-81.859767
Bothidae	Bothus	Bothus ocellatus	24.45495	-81.859767
Bothidae	Bothus	Bothus lunatus	24.45495	-81.859767
Bothidae	Bothus	Bothus ocellatus	24.45495	-81.859767
Bothidae	Bothus	Bothus ocellatus	24.454933	-81.85655
Bothidae	Bothus	Bothus lunatus	24.454933	-81.85655
Bothidae	Bothus	Bothus lunatus	24.454933	-81.85655
Bothidae	Bothus	Bothus ocellatus	24.454933	-81.85655
Bothidae	Bothus	Bothus lunatus	24.46095	-81.840133
Bothidae	Bothus	Bothus ocellatus	24.46095	-81.840133
Bothidae	Bothus	Bothus ocellatus	24.4613	-81.840067
Bothidae	Bothus	Bothus lunatus	24.4613	-81.840067
Bothidae	Bothus	Bothus ocellatus	24.491767	-81.6641
Bothidae	Bothus	Bothus lunatus	24.491767	-81.6641
Bothidae	Bothus	Bothus ocellatus	24.49145	-81.663817
Bothidae	Bothus	Bothus lunatus	24.49145	-81.663817
Bothidae	Bothus	Bothus ocellatus	24.492367	-81.661833
Bothidae	Bothus	Bothus lunatus	24.492367	-81.661833
Bothidae	Bothus	Bothus lunatus	24.4923	-81.661667
Bothidae	Bothus	Bothus ocellatus	24.4923	-81.661667
Bothidae	Bothus	Bothus lunatus	24.553367	-81.409667
Bothidae	Bothus	Bothus ocellatus	24.553367	-81.409667
Bothidae	Bothus	Bothus ocellatus	24.552333	-81.40955
Bothidae	Bothus	Bothus lunatus	24.552333	-81.40955
Bothidae	Bothus	Bothus ocellatus	24.459	-81.8448
Bothidae	Bothus	Bothus lunatus	24.459	-81.8448
Bothidae	Bothus	Bothus ocellatus	24.459	-81.8448
Bothidae	Bothus	Bothus lunatus	24.459	-81.8448
Bothidae	Bothus	Bothus ocellatus	24.501383	-81.7202
Bothidae	Bothus	Bothus lunatus	24.501383	-81.7202
Bothidae	Bothus	Bothus lunatus	24.500133	-81.719783
Bothidae	Bothus	Bothus ocellatus	24.500133	-81.719783
Bothidae	Bothus	Bothus lunatus	24.48235	-81.707667
Bothidae	Bothus	Bothus ocellatus	24.48235	-81.707667
Bothidae	Bothus	Bothus lunatus	24.550967	-81.702633
Bothidae	Bothus	Bothus ocellatus	24.550967	-81.702633
Bothidae	Bothus	Bothus lunatus	24.551217	-81.702083
Bothidae	Bothus	Bothus ocellatus	24.551217	-81.702083
Bothidae	Bothus	Bothus lunatus	24.5509	-81.7037
Bothidae	Bothus	Bothus ocellatus	24.5509	-81.7037
Bothidae	Bothus	Bothus lunatus	24.550883	-81.703983
Bothidae	Bothus	Bothus ocellatus	24.550883	-81.703983
Bothidae	Bothus	Bothus lunatus	24.469917	-81.80835
Bothidae	Bothus	Bothus ocellatus	24.469917	-81.80835
Bothidae	Bothus	Bothus lunatus	24.470467	-81.807967
Bothidae	Bothus	Bothus ocellatus	24.470467	-81.807967
Bothidae	Bothus	Bothus lunatus	24.443183	-81.973583
Bothidae	Bothus	Bothus ocellatus	24.443183	-81.973583
Bothidae	Bothus	Bothus ocellatus	24.502417	-81.599233
Bothidae	Bothus	Bothus lunatus	24.502417	-81.599233
Bothidae	Bothus	Bothus ocellatus	24.501917	-81.599367
Bothidae	Bothus	Bothus lunatus	24.501917	-81.599367
Bothidae	Bothus	Bothus lunatus	24.471833	-81.733867
Bothidae	Bothus	Bothus ocellatus	24.471833	-81.733867
Bothidae	Bothus	Bothus ocellatus	24.473517	-81.834567
Bothidae	Bothus	Bothus lunatus	24.473517	-81.834567
Bothidae	Bothus	Bothus ocellatus	24.4738	-81.834117
Bothidae	Bothus	Bothus lunatus	24.4738	-81.834117
Bothidae	Bothus	Bothus ocellatus	24.4548	-81.848633
Bothidae	Bothus	Bothus lunatus	24.4548	-81.848633
Bothidae	Bothus	Bothus ocellatus	24.4542	-81.849267
Bothidae	Bothus	Bothus lunatus	24.4542	-81.849267
Bothidae	Bothus	Bothus ocellatus	24.510967	-81.562917
Bothidae	Bothus	Bothus lunatus	24.510967	-81.562917
Bothidae	Bothus	Bothus ocellatus	24.511033	-81.563233
Bothidae	Bothus	Bothus lunatus	24.511033	-81.563233
Bothidae	Bothus	Bothus ocellatus	24.503733	-81.624117
Bothidae	Bothus	Bothus lunatus	24.503733	-81.624117
Bothidae	Bothus	Bothus ocellatus	24.503433	-81.6236
Bothidae	Bothus	Bothus lunatus	24.503433	-81.6236
Bothidae	Bothus	Bothus ocellatus	24.4878	-81.67685
Bothidae	Bothus	Bothus lunatus	24.4878	-81.67685
Bothidae	Bothus	Bothus ocellatus	24.4878	-81.676217
Bothidae	Bothus	Bothus lunatus	24.4878	-81.676217
Bothidae	Bothus	Bothus ocellatus	24.488283	-81.67495
Bothidae	Bothus	Bothus ocellatus	24.488583	-81.674683
Bothidae	Bothus	Bothus lunatus	24.488283	-81.67495
Bothidae	Bothus	Bothus lunatus	24.488583	-81.674683
Bothidae	Bothus	Bothus ocellatus	24.464817	-81.8368
Bothidae	Bothus	Bothus lunatus	24.464817	-81.8368
Bothidae	Bothus	Bothus ocellatus	24.465067	-81.8372
Bothidae	Bothus	Bothus lunatus	24.465067	-81.8372
Bothidae	Bothus	Bothus ocellatus	24.462467	-81.840167
Bothidae	Bothus	Bothus lunatus	24.462467	-81.840167
Bothidae	Bothus	Bothus ocellatus	24.463167	-81.840033
Bothidae	Bothus	Bothus lunatus	24.463167	-81.840033
Bothidae	Bothus	Bothus ocellatus	24.578167	-81.284767
Bothidae	Bothus	Bothus lunatus	24.578167	-81.284767
Bothidae	Bothus	Bothus ocellatus	24.578167	-81.284767
Bothidae	Bothus	Bothus lunatus	24.578167	-81.284767
Bothidae	Bothus	Bothus ocellatus	24.576817	-81.289567
Bothidae	Bothus	Bothus lunatus	24.576817	-81.289567
Bothidae	Bothus	Bothus ocellatus	24.576817	-81.289567
Bothidae	Bothus	Bothus lunatus	24.576817	-81.289567
Bothidae	Bothus	Bothus ocellatus	24.55995	-81.6687
Bothidae	Bothus	Bothus lunatus	24.55995	-81.6687
Bothidae	Bothus	Bothus ocellatus	24.56025	-81.66925
Bothidae	Bothus	Bothus lunatus	24.56025	-81.66925
Bothidae	Bothus	Bothus ocellatus	24.515283	-81.938767
Bothidae	Bothus	Bothus lunatus	24.515283	-81.938767
Bothidae	Bothus	Bothus ocellatus	24.515467	-81.939383
Bothidae	Bothus	Bothus lunatus	24.515467	-81.939383
Bothidae	Bothus	Bothus ocellatus	24.765883	-80.749617
Bothidae	Bothus	Bothus lunatus	24.765883	-80.749617
Bothidae	Bothus	Bothus lunatus	24.765883	-80.749617
Bothidae	Bothus	Bothus ocellatus	24.765883	-80.749617
Bothidae	Bothus	Bothus ocellatus	24.84265	-80.618583
Bothidae	Bothus	Bothus lunatus	24.84265	-80.618583
Bothidae	Bothus	Bothus ocellatus	24.84265	-80.618583
Bothidae	Bothus	Bothus lunatus	24.84265	-80.618583
Bothidae	Bothus	Bothus ocellatus	24.953033	-80.45045
Bothidae	Bothus	Bothus lunatus	24.953033	-80.45045
Bothidae	Bothus	Bothus ocellatus	24.953033	-80.45045
Bothidae	Bothus	Bothus lunatus	24.953033	-80.45045
Bothidae	Bothus	Bothus lunatus	24.623067	-81.110467
Bothidae	Bothus	Bothus ocellatus	24.623067	-81.110467
Bothidae	Bothus	Bothus lunatus	24.623067	-81.110467
Bothidae	Bothus	Bothus ocellatus	24.623067	-81.110467
Bothidae	Bothus	Bothus ocellatus	24.625433	-81.111417
Bothidae	Bothus	Bothus lunatus	24.625433	-81.111417
Bothidae	Bothus	Bothus lunatus	24.625433	-81.111417
Bothidae	Bothus	Bothus ocellatus	24.625433	-81.111417
Bothidae	Bothus	Bothus lunatus	24.76755	-80.75005
Bothidae	Bothus	Bothus ocellatus	24.76755	-80.75005
Bothidae	Bothus	Bothus ocellatus	24.76755	-80.75005
Bothidae	Bothus	Bothus lunatus	24.76755	-80.75005
Bothidae	Bothus	Bothus lunatus	24.764217	-80.755917
Bothidae	Bothus	Bothus ocellatus	24.764217	-80.755917
Bothidae	Bothus	Bothus lunatus	24.764217	-80.755917
Bothidae	Bothus	Bothus ocellatus	24.764217	-80.755917
Bothidae	Bothus	Bothus ocellatus	24.950917	-80.454483
Bothidae	Bothus	Bothus lunatus	24.950917	-80.454483
Bothidae	Bothus	Bothus ocellatus	24.950917	-80.454483
Bothidae	Bothus	Bothus lunatus	24.950917	-80.454483
Bothidae	Bothus	Bothus ocellatus	24.94935	-80.4537
Bothidae	Bothus	Bothus lunatus	24.94935	-80.4537
Bothidae	Bothus	Bothus ocellatus	24.94935	-80.4537
Bothidae	Bothus	Bothus lunatus	24.94935	-80.4537
Bothidae	Bothus	Bothus ocellatus	24.956417	-80.455833
Bothidae	Bothus	Bothus lunatus	24.956417	-80.455833
Bothidae	Bothus	Bothus ocellatus	24.956417	-80.455833
Bothidae	Bothus	Bothus lunatus	24.956417	-80.455833
Bothidae	Bothus	Bothus lunatus	24.955067	-80.457783
Bothidae	Bothus	Bothus ocellatus	24.955067	-80.457783
Bothidae	Bothus	Bothus lunatus	24.955067	-80.457783
Bothidae	Bothus	Bothus ocellatus	24.955067	-80.457783
Bothidae	Bothus	Bothus lunatus	24.926333	-80.501667
Bothidae	Bothus	Bothus ocellatus	24.926333	-80.501667
Bothidae	Bothus	Bothus ocellatus	24.925883	-80.50195
Bothidae	Bothus	Bothus lunatus	24.925883	-80.50195
Bothidae	Bothus	Bothus lunatus	24.92285	-80.5051
Bothidae	Bothus	Bothus ocellatus	24.92285	-80.5051
Bothidae	Bothus	Bothus ocellatus	24.92285	-80.5051
Bothidae	Bothus	Bothus lunatus	24.92285	-80.5051
Bothidae	Bothus	Bothus lunatus	24.685417	-80.96365
Bothidae	Bothus	Bothus ocellatus	24.685417	-80.96365
Bothidae	Bothus	Bothus lunatus	24.685417	-80.96365
Bothidae	Bothus	Bothus ocellatus	24.685417	-80.96365
Bothidae	Bothus	Bothus lunatus	24.683167	-80.973233
Bothidae	Bothus	Bothus ocellatus	24.683167	-80.973233
Bothidae	Bothus	Bothus lunatus	24.683167	-80.973233
Bothidae	Bothus	Bothus ocellatus	24.683167	-80.973233
Bothidae	Bothus	Bothus lunatus	24.845667	-80.624183
Bothidae	Bothus	Bothus ocellatus	24.845667	-80.624183
Bothidae	Bothus	Bothus lunatus	24.845667	-80.624183
Bothidae	Bothus	Bothus ocellatus	24.845667	-80.624183
Bothidae	Bothus	Bothus ocellatus	24.850083	-80.616333
Bothidae	Bothus	Bothus lunatus	24.850083	-80.616333
Bothidae	Bothus	Bothus ocellatus	24.850083	-80.616333
Bothidae	Bothus	Bothus lunatus	24.850083	-80.616333
Bothidae	Bothus	Bothus ocellatus	24.62875	-81.114033
Bothidae	Bothus	Bothus lunatus	24.62875	-81.114033
Bothidae	Bothus	Bothus ocellatus	24.62875	-81.114033
Bothidae	Bothus	Bothus lunatus	24.62875	-81.114033
Bothidae	Bothus	Bothus ocellatus	24.847667	-80.625017
Bothidae	Bothus	Bothus lunatus	24.847667	-80.625017
Bothidae	Bothus	Bothus ocellatus	24.847717	-80.624633
Bothidae	Bothus	Bothus lunatus	24.847717	-80.624633
Bothidae	Bothus	Bothus ocellatus	24.933683	-80.551017
Bothidae	Bothus	Bothus ocellatus	24.933683	-80.551017
Bothidae	Bothus	Bothus lunatus	24.933683	-80.551017
Bothidae	Bothus	Bothus lunatus	24.933683	-80.551017
Bothidae	Bothus	Bothus ocellatus	24.769133	-80.726
Bothidae	Bothus	Bothus lunatus	24.769133	-80.726
Bothidae	Bothus	Bothus ocellatus	24.769133	-80.726
Bothidae	Bothus	Bothus lunatus	24.769133	-80.726
Bothidae	Bothus	Bothus ocellatus	24.882833	-80.573667
Bothidae	Bothus	Bothus lunatus	24.882833	-80.573667
Bothidae	Bothus	Bothus ocellatus	24.882233	-80.574133
Bothidae	Bothus	Bothus lunatus	24.882233	-80.574133
Bothidae	Bothus	Bothus lunatus	24.858883	-80.597217
Bothidae	Bothus	Bothus ocellatus	24.858883	-80.597217
Bothidae	Bothus	Bothus lunatus	24.85945	-80.596833
Bothidae	Bothus	Bothus ocellatus	24.85945	-80.596833
Bothidae	Bothus	Bothus lunatus	24.69805	-80.907133
Bothidae	Bothus	Bothus ocellatus	24.69805	-80.907133
Bothidae	Bothus	Bothus lunatus	24.69805	-80.907133
Bothidae	Bothus	Bothus ocellatus	24.69805	-80.907133
Bothidae	Bothus	Bothus lunatus	24.916933	-80.511567
Bothidae	Bothus	Bothus ocellatus	24.916933	-80.511567
Bothidae	Bothus	Bothus lunatus	24.916583	-80.51205
Bothidae	Bothus	Bothus ocellatus	24.916583	-80.51205
Bothidae	Bothus	Bothus lunatus	24.663133	-80.987717
Bothidae	Bothus	Bothus ocellatus	24.663133	-80.987717
Bothidae	Bothus	Bothus lunatus	24.663133	-80.987717
Bothidae	Bothus	Bothus ocellatus	24.663133	-80.987717
Bothidae	Bothus	Bothus lunatus	24.607233	-81.177917
Bothidae	Bothus	Bothus ocellatus	24.607233	-81.177917
Bothidae	Bothus	Bothus lunatus	24.607233	-81.177917
Bothidae	Bothus	Bothus ocellatus	24.607233	-81.177917
Bothidae	Bothus	Bothus lunatus	24.8683	-80.602333
Bothidae	Bothus	Bothus ocellatus	24.8683	-80.602333
Bothidae	Bothus	Bothus lunatus	24.868567	-80.60285
Bothidae	Bothus	Bothus ocellatus	24.868567	-80.60285
Bothidae	Bothus	Bothus lunatus	24.907867	-80.529267
Bothidae	Bothus	Bothus ocellatus	24.907867	-80.529267
Bothidae	Bothus	Bothus lunatus	24.9077	-80.5299
Bothidae	Bothus	Bothus ocellatus	24.9077	-80.5299
Bothidae	Bothus	Bothus ocellatus	24.63225	-81.08965
Bothidae	Bothus	Bothus lunatus	24.63225	-81.08965
Bothidae	Bothus	Bothus lunatus	24.63225	-81.08965
Bothidae	Bothus	Bothus ocellatus	24.63225	-81.08965
Bothidae	Bothus	Bothus lunatus	24.969283	-80.5364
Bothidae	Bothus	Bothus ocellatus	24.969283	-80.5364
Bothidae	Bothus	Bothus lunatus	24.969517	-80.5363
Bothidae	Bothus	Bothus ocellatus	24.969517	-80.5363
Bothidae	Bothus	Bothus lunatus	24.89675	-80.618417
Bothidae	Bothus	Bothus ocellatus	24.89675	-80.618417
Bothidae	Bothus	Bothus lunatus	24.897083	-80.618767
Bothidae	Bothus	Bothus ocellatus	24.897083	-80.618767
Bothidae	Bothus	Bothus lunatus	24.699783	-80.967117
Bothidae	Bothus	Bothus ocellatus	24.699783	-80.967117
Bothidae	Bothus	Bothus lunatus	24.699783	-80.967117
Bothidae	Bothus	Bothus ocellatus	24.699783	-80.967117
Bothidae	Bothus	Bothus lunatus	24.693433	-81.019867
Bothidae	Bothus	Bothus ocellatus	24.693433	-81.019867
Bothidae	Bothus	Bothus lunatus	24.693433	-81.019867
Bothidae	Bothus	Bothus ocellatus	24.693433	-81.019867
Bothidae	Bothus	Bothus lunatus	25.101367	-80.304217
Bothidae	Bothus	Bothus ocellatus	25.101367	-80.304217
Bothidae	Bothus	Bothus lunatus	25.101367	-80.304217
Bothidae	Bothus	Bothus ocellatus	25.101367	-80.304217
Bothidae	Bothus	Bothus lunatus	25.107833	-80.3071
Bothidae	Bothus	Bothus ocellatus	25.107833	-80.3071
Bothidae	Bothus	Bothus lunatus	25.107833	-80.3071
Bothidae	Bothus	Bothus ocellatus	25.107833	-80.3071
Bothidae	Bothus	Bothus lunatus	25.123883	-80.297067
Bothidae	Bothus	Bothus ocellatus	25.123883	-80.297067
Bothidae	Bothus	Bothus lunatus	25.123883	-80.297067
Bothidae	Bothus	Bothus ocellatus	25.123883	-80.297067
Bothidae	Bothus	Bothus lunatus	25.12225	-80.2978
Bothidae	Bothus	Bothus ocellatus	25.12225	-80.2978
Bothidae	Bothus	Bothus lunatus	25.12225	-80.2978
Bothidae	Bothus	Bothus ocellatus	25.12225	-80.2978
Bothidae	Bothus	Bothus ocellatus	25.147917	-80.263067
Bothidae	Bothus	Bothus lunatus	25.147917	-80.263067
Bothidae	Bothus	Bothus lunatus	25.016717	-80.36495
Bothidae	Bothus	Bothus ocellatus	25.016717	-80.36495
Bothidae	Bothus	Bothus lunatus	25.016083	-80.36595
Bothidae	Bothus	Bothus ocellatus	25.016083	-80.36595
Bothidae	Bothus	Bothus lunatus	25.005333	-80.375383
Bothidae	Bothus	Bothus ocellatus	25.005333	-80.375383
Bothidae	Bothus	Bothus lunatus	25.00475	-80.37655
Bothidae	Bothus	Bothus ocellatus	25.00475	-80.37655
Bothidae	Bothus	Bothus lunatus	25.03725	-80.343333
Bothidae	Bothus	Bothus ocellatus	25.03725	-80.343333
Bothidae	Bothus	Bothus lunatus	25.037417	-80.343383
Bothidae	Bothus	Bothus ocellatus	25.037417	-80.343383
Bothidae	Bothus	Bothus lunatus	25.035683	-80.343567
Bothidae	Bothus	Bothus ocellatus	25.035683	-80.343567
Bothidae	Bothus	Bothus lunatus	25.034867	-80.344633
Bothidae	Bothus	Bothus ocellatus	25.034867	-80.344633
Bothidae	Bothus	Bothus lunatus	25.22965	-80.202217
Bothidae	Bothus	Bothus ocellatus	25.22965	-80.202217
Bothidae	Bothus	Bothus lunatus	25.229917	-80.203117
Bothidae	Bothus	Bothus ocellatus	25.229917	-80.203117
Bothidae	Bothus	Bothus lunatus	25.220967	-80.2048
Bothidae	Bothus	Bothus ocellatus	25.220967	-80.2048
Bothidae	Bothus	Bothus lunatus	25.220967	-80.2048
Bothidae	Bothus	Bothus ocellatus	25.220967	-80.2048
Bothidae	Bothus	Bothus lunatus	25.221	-80.220667
Bothidae	Bothus	Bothus ocellatus	25.221	-80.220667
Bothidae	Bothus	Bothus lunatus	25.221	-80.220667
Bothidae	Bothus	Bothus ocellatus	25.221	-80.220667
Bothidae	Bothus	Bothus ocellatus	25.01485	-80.371583
Bothidae	Bothus	Bothus lunatus	25.01485	-80.371583
Bothidae	Bothus	Bothus ocellatus	25.0157	-80.3712
Bothidae	Bothus	Bothus lunatus	25.0157	-80.3712
Bothidae	Bothus	Bothus lunatus	25.21115	-80.223467
Bothidae	Bothus	Bothus ocellatus	25.21115	-80.223467
Bothidae	Bothus	Bothus lunatus	25.211	-80.223083
Bothidae	Bothus	Bothus ocellatus	25.211	-80.223083
Bothidae	Bothus	Bothus lunatus	25.208633	-80.22925
Bothidae	Bothus	Bothus ocellatus	25.208633	-80.22925
Bothidae	Bothus	Bothus lunatus	25.208683	-80.22885
Bothidae	Bothus	Bothus ocellatus	25.208683	-80.22885
Bothidae	Bothus	Bothus lunatus	25.014833	-80.3684
Bothidae	Bothus	Bothus ocellatus	25.014833	-80.3684
Bothidae	Bothus	Bothus ocellatus	25.015083	-80.368917
Bothidae	Bothus	Bothus lunatus	25.015083	-80.368917
Bothidae	Bothus	Bothus lunatus	25.01205	-80.368733
Bothidae	Bothus	Bothus ocellatus	25.01205	-80.368733
Bothidae	Bothus	Bothus lunatus	25.011667	-80.3692
Bothidae	Bothus	Bothus ocellatus	25.011667	-80.3692
Bothidae	Bothus	Bothus lunatus	25.035883	-80.347483
Bothidae	Bothus	Bothus ocellatus	25.035883	-80.347483
Bothidae	Bothus	Bothus lunatus	25.035883	-80.347483
Bothidae	Bothus	Bothus ocellatus	25.035883	-80.347483
Bothidae	Bothus	Bothus lunatus	25.033183	-80.348667
Bothidae	Bothus	Bothus ocellatus	25.033183	-80.348667
Bothidae	Bothus	Bothus ocellatus	25.033033	-80.348883
Bothidae	Bothus	Bothus lunatus	25.033033	-80.348883
Bothidae	Bothus	Bothus lunatus	25.143517	-80.257283
Bothidae	Bothus	Bothus ocellatus	25.143517	-80.257283
Bothidae	Bothus	Bothus ocellatus	25.139633	-80.25975
Bothidae	Bothus	Bothus lunatus	25.139633	-80.25975
Bothidae	Bothus	Bothus ocellatus	25.219667	-80.211033
Bothidae	Bothus	Bothus lunatus	25.219667	-80.211033
Bothidae	Bothus	Bothus ocellatus	25.219533	-80.211217
Bothidae	Bothus	Bothus lunatus	25.219533	-80.211217
Bothidae	Bothus	Bothus lunatus	25.211783	-80.217667
Bothidae	Bothus	Bothus ocellatus	25.211783	-80.217667
Bothidae	Bothus	Bothus ocellatus	25.211667	-80.2181
Bothidae	Bothus	Bothus lunatus	25.211667	-80.2181
Bothidae	Bothus	Bothus ocellatus	25.294333	-80.21915
Bothidae	Bothus	Bothus lunatus	25.294333	-80.21915
Bothidae	Bothus	Bothus ocellatus	25.294333	-80.21915
Bothidae	Bothus	Bothus lunatus	25.294333	-80.21915
Bothidae	Bothus	Bothus ocellatus	25.2935	-80.2211
Bothidae	Bothus	Bothus lunatus	25.2935	-80.2211
Bothidae	Bothus	Bothus ocellatus	25.293317	-80.221
Bothidae	Bothus	Bothus lunatus	25.293317	-80.221
Bothidae	Bothus	Bothus ocellatus	25.139683	-80.2943
Bothidae	Bothus	Bothus lunatus	25.139683	-80.2943
Bothidae	Bothus	Bothus lunatus	25.139683	-80.2943
Bothidae	Bothus	Bothus ocellatus	25.139683	-80.2943
Bothidae	Bothus	Bothus lunatus	25.16435	-80.250833
Bothidae	Bothus	Bothus ocellatus	25.16435	-80.250833
Bothidae	Bothus	Bothus ocellatus	25.1649	-80.2506
Bothidae	Bothus	Bothus lunatus	25.1649	-80.2506
Bothidae	Bothus	Bothus ocellatus	25.085217	-80.317183
Bothidae	Bothus	Bothus lunatus	25.085217	-80.317183
Bothidae	Bothus	Bothus ocellatus	25.084833	-80.316633
Bothidae	Bothus	Bothus lunatus	25.084833	-80.316633
Bothidae	Bothus	Bothus lunatus	24.9772	-80.439333
Bothidae	Bothus	Bothus ocellatus	24.9772	-80.439333
Bothidae	Bothus	Bothus lunatus	24.977683	-80.439267
Bothidae	Bothus	Bothus ocellatus	24.977683	-80.439267
Bothidae	Bothus	Bothus lunatus	25.280317	-80.171033
Bothidae	Bothus	Bothus ocellatus	25.280317	-80.171033
Bothidae	Bothus	Bothus lunatus	25.280317	-80.171033
Bothidae	Bothus	Bothus ocellatus	25.280317	-80.171033
Bothidae	Bothus	Bothus lunatus	25.13835	-80.256917
Bothidae	Bothus	Bothus ocellatus	25.13835	-80.256917
Bothidae	Bothus	Bothus ocellatus	25.13835	-80.256917
Bothidae	Bothus	Bothus lunatus	25.13835	-80.256917
Bothidae	Bothus	Bothus lunatus	25.116717	-80.2776
Bothidae	Bothus	Bothus ocellatus	25.116717	-80.2776
Bothidae	Bothus	Bothus ocellatus	25.116717	-80.2776
Bothidae	Bothus	Bothus lunatus	25.116717	-80.2776
Bothidae	Bothus	Bothus lunatus	24.98005	-80.4149
Bothidae	Bothus	Bothus ocellatus	24.98005	-80.4149
Bothidae	Bothus	Bothus lunatus	24.98065	-80.414517
Bothidae	Bothus	Bothus ocellatus	24.98065	-80.414517
Bothidae	Bothus	Bothus lunatus	24.965767	-80.440967
Bothidae	Bothus	Bothus ocellatus	24.965767	-80.440967
Bothidae	Bothus	Bothus lunatus	24.96595	-80.44
Bothidae	Bothus	Bothus ocellatus	24.96595	-80.44
Bothidae	Bothus	Bothus lunatus	25.253667	-80.1909
Bothidae	Bothus	Bothus ocellatus	25.253667	-80.1909
Bothidae	Bothus	Bothus lunatus	25.253667	-80.1909
Bothidae	Bothus	Bothus ocellatus	25.253667	-80.1909
Bothidae	Bothus	Bothus lunatus	25.2374	-80.20265
Bothidae	Bothus	Bothus ocellatus	25.2374	-80.20265
Bothidae	Bothus	Bothus lunatus	25.2374	-80.20265
Bothidae	Bothus	Bothus ocellatus	25.2374	-80.20265
Bothidae	Bothus	Bothus lunatus	25.161383	-80.239717
Bothidae	Bothus	Bothus ocellatus	25.161383	-80.239717
Bothidae	Bothus	Bothus lunatus	25.161367	-80.239667
